system:index,avg_rad,.geo
Choco_Sipi,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.54271029858712, 4.483576464916592]}"
Choco_Tado,0.10001960966514283,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.51649109656823, 5.3186028924686495]}"
Choco_Unguia,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-77.10722294726125, 8.178190547905661]}"
Cordoba_Ayapel,0.208058892816691,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.0915922175599, 8.226037585595414]}"
Cordoba_Buenavista,0.18255112319180342,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.41412887217884, 8.18604385902061]}"
Cordoba_Canalete,0.1274892326328932,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.2385469834301, 8.747587292436123]}"
Cordoba_Cerete,4.281171920092901,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.82833870448314, 8.880510795886615]}"
Cordoba_Chima,0.26265068622917054,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.65662330842106, 9.083793208664996]}"
Cordoba_Chinu,0.9162784402130256,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.37101531090782, 8.998490583514899]}"
Cordoba_Cienaga_De_Oro,0.6600765877113597,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.61006727034845, 8.816487264963245]}"
Cordoba_Lorica,0.8819663917487369,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.86258844874749, 9.128805114699652]}"
Cordoba_Los_Cordobas,0.27367735271147586,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.30738511783042, 8.884444710108168]}"
Cordoba_Momil,0.5966247236132944,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.63503772542724, 9.22873164880067]}"
Cordoba_Montelibano,0.48043873935330045,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.6701180212042, 7.866359740845851]}"
Cordoba_Monteria,1.7164476693623898,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.98047098573706, 8.602067038263531]}"
Cordoba_Monitos,0.31470653868585907,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.14072708887927, 9.204356297297021]}"
Cordoba_Planeta_Rica,0.5242423950584643,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.60902703845497, 8.335626554586675]}"
Cordoba_Pueblo_Nuevo,0.2137145831765244,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.41182693790415, 8.461671792607692]}"
Cordoba_Puerto_Escondido,0.131703191623123,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.22416946175329, 9.021038443627365]}"
Cordoba_Puerto_Libertador,0.14783316787120215,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.77284651270567, 7.703690753769723]}"
Cordoba_Purisima,1.6836257199949054,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.7090387361604, 9.256094698064862]}"
Cordoba_Sahagun,0.9096644007112914,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.42663905293315, 8.784286765271363]}"
Cordoba_San_Andres_De_Sotavento,2.313113525573002,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.51776609246221, 9.156919295456785]}"
Cordoba_San_Antero,1.975183738101028,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.79921738482604, 9.396852768195918]}"
Cordoba_San_Bernardo_El_Viento,0.47092708104142006,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.96858729458722, 9.371859500203668]}"
Cordoba_San_Carlos,0.3346768512125624,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.68073468236763, 8.690631867592213]}"
Cordoba_San_Pelayo,0.6644149900483609,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.8595401705103, 8.99108520080554]}"
Cordoba_Tierralta,0.09339128346329402,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.13332055421589, 7.985788410787444]}"
Cordoba_Valencia,0.20986417139461488,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.22438065732561, 8.212978245758512]}"
Cundinamarca_Agua_De_Dios,1.8872088829825429,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.69948634723525, 4.3548825825313315]}"
Cundinamarca_Alban,1.521594457870038,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.4692601770653, 4.875245917657517]}"
Cundinamarca_Anapoima,1.9805070428154834,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.54901328472941, 4.540572592547393]}"
Cundinamarca_Anolaima,0.8262245448991511,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.48222941134716, 4.793902474024376]}"
Cundinamarca_Apulo_(rafael_Reyes),0.935309456964552,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.59089030152433, 4.507052100039282]}"
Cundinamarca_Arbelaez,0.383630508195205,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.39392041776026, 4.205231085252394]}"
Cundinamarca_Beltran,0.37429324384668183,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.7770277833403, 4.693266202060566]}"
Cundinamarca_Bituima,0.6008206031939144,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.55033195402032, 4.826877665491741]}"
Cundinamarca_Bojaca,2.1096663499644293,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.33582942543019, 4.686673120627096]}"
Cundinamarca_Cabrera,0.05413874062278669,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.48676945800177, 3.873281560980434]}"
Cundinamarca_Cachipay,0.5191895234182825,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.48801223804726, 4.697222697497776]}"
Cundinamarca_Cajica,24.67297285556864,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.04688534219427, 4.913368052257332]}"
Cundinamarca_Caparrapi,0.20270315789228388,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.53463358196323, 5.352183663240566]}"
Cundinamarca_Caqueza,1.011799917101101,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.95326924500208, 4.381126865140059]}"
Cundinamarca_Carmen_De_Carupa,0.294362818962121,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.94927255583032, 5.329140298589403]}"
Cundinamarca_Chaguani,0.15166612769809554,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.67628218711857, 4.950745598161865]}"
Cundinamarca_Chia,24.970783966037462,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.06459925804543, 4.845673220724305]}"
Cundinamarca_Chipaque,1.24841968994165,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.0746418195771, 4.407295635214662]}"
Cundinamarca_Choachi,0.42650240412407314,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.93102738079008, 4.565485302353638]}"
Cundinamarca_Choconta,0.6405410135707453,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.69045929738455, 5.100281412102889]}"
Cundinamarca_Cogua,6.21402105022979,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.99793728008451, 5.092189879378686]}"
Cundinamarca_Cota,22.460217579116033,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.14206036628465, 4.7769266030638065]}"
Cundinamarca_Cucunuba,2.083449414391678,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.80990628023454, 5.217532218689149]}"
Cundinamarca_El_Colegio,2.559798431640664,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.44686019598625, 4.53631141449546]}"
Cundinamarca_El_Penon,0.12319867720469105,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.31255632862491, 5.245436621923798]}"
Cundinamarca_Facatativa,9.768569477932619,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.36773330558889, 4.821450408796179]}"
Cundinamarca_Fomeque,0.07599424072036472,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.8042641471449, 4.512606438161537]}"
Cundinamarca_Fosca,0.11228734170086321,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.97687823025873, 4.305317905130854]}"
Cundinamarca_Funza,36.76638248759447,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.21056159237324, 4.7291248994147645]}"
Cundinamarca_Fuquene,0.8563461984546157,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.80167184650877, 5.387343426671675]}"
Cundinamarca_Fusagasuga,4.604017969106175,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.41104327491604, 4.285212892769753]}"
Cundinamarca_Gachala,0.03794356053668288,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.54265090873945, 4.613252319178771]}"
Cundinamarca_Gachancipa,13.780111140753476,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.90144329139335, 4.989979412934757]}"
Cundinamarca_Gacheta,0.09698916465082626,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.66910346794434, 4.854079627283008]}"
Cundinamarca_Gama,0.07650749977258806,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.61796206746362, 4.708200790735535]}"
Cundinamarca_Girardot,16.032681244323626,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.8432648734562, 4.314039175682331]}"
Cundinamarca_Guacheta,1.8203635404743685,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.7251027299652, 5.382455331418162]}"
Cundinamarca_Guaduas,0.7994129264102597,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.6578475133661, 5.193515999028198]}"
Cundinamarca_Guasca,0.9324961366578005,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.8719978087901, 4.801860423484777]}"
Cundinamarca_Guataqui,0.26628274036844557,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.80392456247849, 4.519910918523033]}"
Cundinamarca_Guatavita,1.206005761101123,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.83554336020525, 4.911822388907416]}"
Cundinamarca_Guayabal_De_Siquima,0.08066338855051011,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.5147215546879, 4.871104882333858]}"
Cundinamarca_Guayabetal,0.3077075259134707,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.8902124646414, 4.188640688172458]}"
Cundinamarca_Gutierrez,0.048413614004294704,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.0906701143057, 4.165266933000607]}"
Cundinamarca_Jerusalen,0.10977305549009828,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.70997975933992, 4.564095987826788]}"
Cundinamarca_Junin,0.03845688032679029,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.70600488380745, 4.692020585631897]}"
Cundinamarca_La_Calera,5.617568748511981,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.93635554117984, 4.685604212411792]}"
Cundinamarca_La_Mesa,3.5126568265573614,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.49495579116314, 4.635030925189937]}"
Cundinamarca_La_Palma,0.35878353339168534,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.42994406707999, 5.3131811944285605]}"
Cundinamarca_La_Pena,0.10292778317449142,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.43442485511447, 5.191717222626396]}"
Cundinamarca_La_Vega,0.6735541819825429,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.35179913477272, 4.961475959256573]}"
Cundinamarca_Lenguazaque,0.8585606194820841,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.71318907629264, 5.289191433976864]}"
Cundinamarca_Macheta,0.11133412152467019,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.63931868476593, 5.010954771579667]}"
Cundinamarca_Madrid,12.975700402052425,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.26786080039227, 4.760058942858255]}"
Cundinamarca_Manta,0.036993678442873136,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.5799408968273, 4.958325177106068]}"
Cundinamarca_Medina,0.15905797179718456,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.39352476420963, 4.526946552682812]}"
Cundinamarca_Mosquera,7.606785511571889,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.25430927012329, 4.660959086825146]}"
Cundinamarca_Narino,0.6300734624478835,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.84278005566645, 4.382411204654862]}"
Cundinamarca_Nemocon,3.4979932454883924,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.91102945360676, 5.067158249988735]}"
Cundinamarca_Nilo,1.3496581426169958,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.63368691679992, 4.2864739646293275]}"
Cundinamarca_Nimaima,0.41435193134190024,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.40448260159104, 5.128258082106033]}"
Cundinamarca_Nocaima,0.41196060309742283,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.40368410169314, 5.044352364418488]}"
Cundinamarca_Pacho,0.28054090789005975,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.18971461786788, 5.156995245393463]}"
Cundinamarca_Paime,0.06257530645792518,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.18662942885258, 5.365731616040368]}"
Cundinamarca_Pandi,0.5135557864702518,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.48240720896489, 4.139068180377016]}"
Cundinamarca_Paratebueno,0.10405347315535834,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.20878218765289, 4.4710332233202035]}"
Cundinamarca_Pasca,0.27451122945447864,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.26507972797194, 4.294618276313513]}"
Cundinamarca_Puerto_Salgar,1.4538543285402512,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.61588930810366, 5.593007872245333]}"
Cundinamarca_Puli,0.26296588073143695,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.69074783259832, 4.6824408113258835]}"
Cundinamarca_Quebradanegra,0.2272033331707382,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.51985207125, 5.085077185407953]}"
Cundinamarca_Quetame,0.7126579828725993,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.87147666542339, 4.305067912740398]}"
Cundinamarca_Quipile,0.10501748757174217,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.58511187053782, 4.679910843025983]}"
Cundinamarca_Ricaurte,10.516305582818998,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.75877932639938, 4.287926836643642]}"
Cundinamarca_San_Antonio_Del_Tequendam,2.056113319233349,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.3584695588098, 4.586100562895806]}"
Cundinamarca_San_Bernardo,0.027952098175012773,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.36824607562727, 4.120153299743985]}"
Cundinamarca_San_Cayetano,0.03359247353952044,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.0975535685988, 5.2872235572892174]}"
Cundinamarca_San_Francisco,1.1136525804862794,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.29687596687202, 4.938776184766232]}"
Cundinamarca_San_Juan_De_Rio_Seco,0.16818985945503764,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.6953739331554, 4.841172562914336]}"
Cundinamarca_Santafe_De_Bogota_D.c.,30.8604357729663,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.21463195184288, 4.286453729684703]}"
Cundinamarca_Sasaima,1.0089635576414893,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.42064617085502, 4.9357087482550925]}"
Cundinamarca_Sesquile,2.395477842878644,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.79958557457482, 4.985333625523755]}"
Cundinamarca_Sibate,2.97050948569358,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.28577585590929, 4.4396163062520015]}"
Cundinamarca_Silvania,1.4868175480825152,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.39352205834939, 4.416334801271323]}"
Cundinamarca_Simijaca,1.2462310599943371,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.87109065400281, 5.50065428516114]}"
Cundinamarca_Soacha,10.392234601265953,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.29406416782989, 4.510018665301726]}"
Cundinamarca_Sopo,9.841614333144445,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.9938922631319, 4.869872497598426]}"
Cundinamarca_Subachoque,2.4745197361240185,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.19120515512465, 4.926655192953919]}"
Cundinamarca_Suesca,1.6245435890942896,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.80872280138429, 5.114690865707921]}"
Cundinamarca_Supata,0.26464734040195004,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.2504112775606, 5.044472678536902]}"
Cundinamarca_Susa,0.4230549294343003,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.84765587478344, 5.425432491191806]}"
Cundinamarca_Sutatausa,2.3035828645829763,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.88427702499837, 5.227684691207467]}"
Cundinamarca_Tabio,4.9467930021273085,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.10816986362684, 4.934878098108939]}"
Cundinamarca_Tausa,0.7297967032100443,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.96355964247248, 5.177527465002433]}"
Cundinamarca_Tena,1.800414330719954,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.39283203982811, 4.653495659216189]}"
Cundinamarca_Tenjo,10.693502174018473,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.16096491025604, 4.825293446526495]}"
Cundinamarca_Tibacuy,0.5233147815063212,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.52340241317975, 4.303405012033286]}"
Cundinamarca_Tibirita,0.2233933879128829,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.54134197601611, 5.061582530801289]}"
Cundinamarca_Tocaima,1.0033286725473605,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.65737730305187, 4.435227216718118]}"
Cundinamarca_Tocancipa,20.94889828867265,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.95352538879929, 4.953530195665226]}"
Cundinamarca_Topaipi,0.07572033234395996,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.30923906982687, 5.342873067062618]}"
Cundinamarca_Ubala,0.1438409270754269,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.51007683704964, 4.788231946140325]}"
Cundinamarca_Ubaque,0.1859083868411148,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.99424410564761, 4.486051961324305]}"
Cundinamarca_Ubate,2.7711350758501703,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.84542130798488, 5.300197416882542]}"
Cundinamarca_Une,0.1420453966186307,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.06037593607262, 4.3369721391071]}"
Cundinamarca_Utica,0.36333360477111626,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.50372764486133, 5.161137244173057]}"
Cundinamarca_Venecia_(ospina_Perez),0.07393444042182622,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.46299569890675, 4.048664197543648]}"
Cundinamarca_Vergara,0.07517203576115757,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.32734416760225, 5.109330691530189]}"
Cundinamarca_Viani,0.1235281329614646,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.57683187145895, 4.879016622714459]}"
Cundinamarca_Villagomez,0.12934532873170757,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.21190726290168, 5.256779472104574]}"
Cundinamarca_Villapinzon,0.666593406984992,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.59960373446175, 5.199822830457445]}"
Cundinamarca_Villeta,2.316415068402332,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.49763338220309, 5.002612611677098]}"
Cundinamarca_Viota,0.47186388660851153,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.5136719289885, 4.426771752215634]}"
Cundinamarca_Yacopi,0.06790925662781978,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.37890153274155, 5.577532522407692]}"
Cundinamarca_Zipacon,2.161684078447767,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.4154484075457, 4.738112715331083]}"
Cundinamarca_Zipaquira,6.287916492931725,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.03368262627264, 5.0261004072177595]}"
Guainia_Barranco_Minas,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-69.63093938912354, 3.0391860825313755]}"
Guainia_Cacahual,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-67.60213351273292, 3.357043312377369]}"
Guainia_Inirida,0.029617532807312445,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-69.03687525866695, 2.9248775074354367]}"
Guainia_La_Guadalupe,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-66.97561688915398, 1.4482629194856131]}"
Guainia_Pana_Pana,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-69.11190778426327, 1.9344803791267833]}"
Guainia_Puerto_Colombia,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-68.11017679629039, 2.491063293441548]}"
Guainia_San_Felipe,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-67.40974685978662, 2.1641625892259015]}"
Guajira_Barrancas,4.2648799581987635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.74930239617467, 10.893869950356887]}"
Guajira_El_Molino,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.85169652245061, 10.591061477633007]}"
Guajira_Fonseca,0.8673172582426052,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.84430758741249, 10.795559681915709]}"
Guajira_Hato_Nuevo,2.87599228709482,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.68500723512773, 10.982868423854399]}"
Guajira_Maicao,1.6587670680794226,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.36594718224724, 11.26355533803293]}"
Guajira_Manaure,0.6655220256000668,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.65203463322656, 11.644316224480473]}"
Guajira_Riohacha,0.342804305701484,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.22070659478273, 11.276496343870434]}"
Guajira_San_Juan_Del_Cesar,0.8247930174492473,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.0472312082525, 10.710474684349148]}"
Guajira_Uribia,0.13439725366110739,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-71.73874424179944, 12.19942128868209]}"
Guajira_Urumita,1.0309818130962185,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-73.02013524469123, 10.456204676737915]}"
Guajira_Villanueva,1.6363535850911688,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.96194219350772, 10.569732543324903]}"
Guaviare_Calamar,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.84995636968755, 1.5398289972260282]}"
Guaviare_El_Retorno,0.026958879646560102,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-71.43616875945911, 1.950330486978267]}"
Guaviare_Miraflores,0.02385066710534635,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-72.13884367930258, 1.2757799323265506]}"
Guaviare_San_Jose_Del_Guaviare,0.041986784604699436,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-71.80588066181745, 2.2233025160469024]}"
Huila_Acevedo,0.09133805465095658,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.9577394513693, 1.7051756850263609]}"
Huila_Agrado,0.33812453028349354,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.75649929250717, 2.2710204885256124]}"
Huila_Aipe,0.3947756760890151,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.38824213031596, 3.2570710025674057]}"
Huila_Algeciras,0.1572791294013699,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.25337202597308, 2.522233222030881]}"
Huila_Altamira,0.31571159133863524,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.82079680237783, 2.0493541926955503]}"
Huila_Baraya,0.10460978994753273,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.98641280297244, 3.162113903638844]}"
Huila_Campo_Alegre,0.714815868221577,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.37365808648796, 2.662916317192436]}"
Huila_Colombia,0.029937162469098468,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-74.71390842967324, 3.4345952243012876]}"
Huila_Elias,0.3226366024641147,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.98071288462198, 1.9896804786728235]}"
Huila_Garzon,1.1634100653902988,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.58210019060469, 2.177804612456005]}"
Huila_Gigante,1.0371697569906073,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.53848942482094, 2.3758313302884897]}"
Huila_Guadalupe,0.29757123492590215,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.69472823934319, 2.0075014723283737]}"
Huila_Hobo,0.2124171603225806,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.47568738874308, 2.5374301109349204]}"
Huila_Iquira,0.06542663284556717,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.77678906367932, 2.7490188959389164]}"
Huila_Isnos,0.2923856204264161,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.29141552030303, 1.983976883489893]}"
Huila_La_Argentina,0.058018456283443,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.20246534003051, 2.1782534996838865]}"
Huila_La_Plata,0.2807783226318554,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.11758008959777, 2.3370327497015717]}"
Huila_Nataga,0.05038783234947262,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.85742512990544, 2.6534467715841594]}"
Huila_Neiva,3.301864221019718,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.38086894846509, 3.0362770291378123]}"
Huila_Oporapa,0.14120742117800453,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-76.04940452676011, 2.069719108688458]}"
Huila_Paicol,0.07971226826383757,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.77669832958752, 2.402601357190362]}"
Huila_Palermo,0.2988810710358978,"{""geodesic"": false, ""type"": ""Point"", ""coordinates"": [-75.47035819293724, 2.8692673572919327]}"
