system:index,avg_rad,.geo
962_0,0.20076828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.83477898999378,5.419086951451014]}"
963_0,0.18891117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.77801003831927,5.702056265948663]}"
964_0,5.369763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.83190895536644,4.2961928463016115]}"
965_0,0.21197204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.25698717352995,5.526884785545357]}"
966_0,0.21152353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.55180967549613,5.149592366215157]}"
967_0,0.18613608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.07570257491278,5.3876459165068304]}"
968_0,1.4758991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.34232712552131,4.368058069031173]}"
969_0,0.18500821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.63265805106688,5.742480453734041]}"
970_0,0.4998123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.06671942207159,5.711039418789858]}"
971_0,0.43906665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.68368693348673,5.1585755190563525]}"
972_0,0.42271993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.8947910252548,5.324763846618464]}"
973_0,0.17797095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.0442615399686,5.5044269034423685]}"
974_0,1.439796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.47707441813924,4.556704278696273]}"
975_0,0.17550524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.1581724922768,4.089580330954122]}"
976_0,0.19567399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.63265805106688,4.453398021022528]}"
977_0,0.3499232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.8947910252548,4.983404038653045]}"
978_0,0.1937322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.76453530905748,4.893572510241094]}"
979_0,0.17632927,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.31088609057711,5.787396217940017]}"
980_0,0.18476339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.19248356184832,5.109168178429779]}"
981_0,0.21467662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.0307868107068,4.471364326704919]}"
982_0,0.19749928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.3946045007752,4.9295051216058745]}"
983_0,0.20310247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.15205937406294,3.9233920033920104]}"
984_0,0.5418712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.3378355491007,4.457889597443126]}"
985_0,0.20888622,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9650347061911,5.697564689528066]}"
986_0,0.24908745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.39011292435461,3.8066110164564724]}"
987_0,0.66044897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.77638849652601,5.374171187245038]}"
988_0,1.0364833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.66122905138373,4.251277082095636]}"
989_0,0.24233325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.5787591340197,5.702056265948663]}"
990_0,0.2613577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.61182171075716,4.058139296009939]}"
991_0,0.19224805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.25087405531609,4.511788514490297]}"
992_0,0.26562884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.89029944883421,4.686959994893604]}"
993_0,0.54807687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.25985720815729,5.571800549751332]}"
994_0,0.21440564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.01893362323828,5.643665772480894]}"
995_0,0.15510316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.88131629599302,5.773921488678225]}"
996_0,0.16985476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.83028741357317,5.769429912257627]}"
997_0,1.4565526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.3288523962595,4.839673593193922]}"
998_0,0.1819873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.76004373263689,5.603241584695516]}"
999_0,0.22928387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.55343121728939,5.167558671897548]}"
1000_0,0.20634258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.75106057979569,5.392137492927428]}"
1001_0,0.16287827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.33334397268011,3.775169981512289]}"
1002_0,0.52046454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97850943545289,4.471364326704919]}"
1003_0,0.2022931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.81394264968405,5.455019562815795]}"
1004_0,0.18975423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.2239245967925,4.601620042902249]}"
1005_0,0.22064175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.7420774269545,3.9997488025421695]}"
1006_0,0.21144654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.65062435674928,4.498313785228504]}"
1007_0,0.20508018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.56079282833733,5.7918877943606155]}"
1008_0,0.19134586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.46197814708417,4.763316794043763]}"
1009_0,0.31448582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.27944505563293,4.350091763348783]}"
1010_0,0.27555618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.7718969201054,5.16306709547695]}"
1011_0,0.21352722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.69554012095524,5.544851091227747]}"
1012_0,0.22583163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.42766707751265,5.16306709547695]}"
1013_0,0.11183942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.04588308176186,3.6988131823621297]}"
1014_0,0.611941,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.51300702950401,4.520771667331492]}"
1015_0,0.29471257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.23902086784756,5.073235567064998]}"
1016_0,0.23926719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.23739932605429,5.7918877943606155]}"
1017_0,0.25629228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.31375612520445,3.712287911623923]}"
1018_0,0.6158988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.5309733351864,4.026698261065755]}"
1019_0,0.18606865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.7241111212721,5.127134484112169]}"
1020_0,0.26774928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.61631328717776,5.715530995210456]}"
1021_0,0.196501,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.84987526104884,5.531376361965954]}"
1022_0,0.35479024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.43952026498118,4.156953977263086]}"
1023_0,0.7057499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.68368693348673,4.246785505675038]}"
1024_0,0.35866183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.44850341782238,4.179411859366074]}"
1025_0,0.18105583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.62367489822569,4.534246396593285]}"
1026_0,0.19975598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.30028139594266,4.457889597443126]}"
1027_0,0.4106696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.85274529567616,3.914408850550815]}"
1028_0,0.9336983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.6012170161227,4.031189837486353]}"
1029_0,0.80168384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.75842219084362,5.284339658833085]}"
1030_0,0.19749562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.21656298574457,5.315780693777269]}"
1031_0,0.2034669,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.50240233486956,4.408482256816552]}"
1032_0,0.17491345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.00545889397648,5.2349323182065115]}"
1033_0,13.442869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.144697763015,4.866623051717508]}"
1034_0,0.19200584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.63427959286015,4.93848827444707]}"
1035_0,0.4786058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.50240233486956,5.356204881562647]}"
1036_0,0.32749167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.39173446614788,4.228819199992648]}"
1037_0,0.8787975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.32273927804565,5.607733161116113]}"
1038_0,0.24600981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.144697763015,4.30068442272221]}"
1039_0,0.7985301,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.49791075844895,5.634682619639698]}"
1040_0,0.27666694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.13409306838055,5.16306709547695]}"
1041_0,0.55872357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.43502868856059,3.950341461915596]}"
1042_0,0.13990085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.01444204681768,3.9638161911773886]}"
1043_0,0.19829617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.00096731755589,4.09407190737472]}"
1044_0,0.25659806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.76740534368481,4.552212702275676]}"
1045_0,0.2695981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.53384336981374,4.758825217623166]}"
1046_0,0.20959419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.62816647464628,4.920521968764679]}"
1047_0,0.19616145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.43215865393326,5.468494292077588]}"
1048_0,0.19139051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.12510991553935,3.7931362871946797]}"
1049_0,0.30241287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.5877422868609,4.341108610507588]}"
1050_0,0.33042762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.72248957947883,4.22432762357205]}"
1051_0,0.21603644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.23902086784756,4.237802352833842]}"
1052_0,0.34203342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.24189090247489,5.616716313957308]}"
1053_0,0.187688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.48156599455983,5.4640027156569895]}"
1054_0,0.9908217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.30028139594266,5.513410056283563]}"
1055_0,0.17090279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.21207140932397,3.9189004269714127]}"
1056_0,0.27472648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.73147273232003,5.010353497176632]}"
1057_0,0.5042777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.61918332180508,5.288831235253683]}"
1058_0,0.28108376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.55180967549613,5.549342667648344]}"
1059_0,0.34730712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.74943903800242,3.7392373701475083]}"
1060_0,1.679193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.19248356184832,5.755955182995835]}"
1061_0,0.24280573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.70452327379644,4.359074916189979]}"
1062_0,0.1738873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.54731809907553,4.601620042902249]}"
1063_0,0.18487914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95605155334991,5.769429912257627]}"
1064_0,0.18385796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.12223988091202,4.0087319553833645]}"
1065_0,0.4277024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.80333795504959,4.0671224488511335]}"
1066_0,0.3132853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.43502868856059,4.188395012207269]}"
1067_0,0.18571782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.86784156673123,5.715530995210456]}"
1068_0,0.5456117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.74494746158182,5.342730152300854]}"
1069_0,0.5470353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.53384336981374,3.8964425448684246]}"
1070_0,2.431275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.36927658404488,4.830690440352727]}"
1071_0,0.3519588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.07570257491278,4.11203821305711]}"
1072_0,0.3555053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.33172243088684,5.684089960266273]}"
1073_0,0.45929122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.83477898999378,5.5807837025925275]}"
1074_0,0.21894778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.74494746158182,4.776791523305556]}"
1075_0,0.52394974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.33172243088684,5.472985868498185]}"
1076_0,0.2912826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.80333795504959,4.682468418473006]}"
1077_0,0.27180684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.89766105988214,5.302305964515476]}"
1078_0,0.20042044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.55792279370999,5.549342667648344]}"
1079_0,0.30501264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.64326274570135,4.1075466366365125]}"
1080_0,0.18233497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.37663819509282,4.73187575909958]}"
1081_0,1.5570657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.34519716014863,5.410103798609819]}"
1082_0,0.22364298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.31824770162505,3.7841531343534847]}"
1083_0,0.34377006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.73758585053389,5.1765418247387425]}"
1084_0,0.22703463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.59834698149537,5.558325820489539]}"
1085_0,0.42085227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.73596430874062,3.707796335203325]}"
1086_0,0.16919674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.56241437013058,3.7661868286710942]}"
1087_0,0.1849825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.56528440475792,4.615094772164042]}"
1088_0,0.19319752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.27495347921234,5.535867938386551]}"
1089_0,0.208975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.54282652265493,5.14510078979456]}"
1090_0,0.7463244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.14020618659441,4.403990680395954]}"
1091_0,0.21198711,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.81681268431139,5.414595375030416]}"
1092_0,0.62362653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91113578914393,5.091201872747388]}"
1093_0,0.21008219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.79597634400166,5.549342667648344]}"
1094_0,0.24881218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.87520317777916,4.282718117039819]}"
1095_0,0.18925734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.22105456216516,4.147970824421891]}"
1096_0,0.30525714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.30028139594266,4.11203821305711]}"
1097_0,0.2486124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.72698115589944,5.639174196060297]}"
1098_0,0.23401266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.00995047039709,5.338238575880257]}"
1099_0,27.214058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.01893362323828,4.745350488361373]}"
1100_0,0.23580751,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.51300702950401,5.261881776730098]}"
1101_0,0.17480205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.76453530905748,5.666123654583882]}"
1102_0,0.56395274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.82579583715258,5.266373353150695]}"
1103_0,0.48486903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.44563338319504,4.377041221872369]}"
1104_0,0.17894287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.70901485021705,4.309667575563404]}"
1105_0,0.18070544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.47096129992536,4.529754820172688]}"
1106_0,0.37371114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.51749860592462,4.76780837046436]}"
1107_0,1.0946044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.46359968887744,4.54322954943448]}"
1108_0,0.19637555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.30477297236325,4.889080933820496]}"
1109_0,0.20193066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.4035876536164,5.252898623888902]}"
1110_0,0.17961968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.3378355491007,3.8605099335036437]}"
1111_0,0.33400047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.68206539169346,5.2169660125241215]}"
1112_0,0.29643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.83028741357317,4.30068442272221]}"
1113_0,0.2142765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.84987526104884,5.095693449167986]}"
1114_0,1.085854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.71799800305824,5.095693449167986]}"
1115_0,0.23891959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.30639451415652,5.109168178429779]}"
1116_0,0.39617962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.37376816046549,5.122642907691572]}"
1117_0,0.583104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.67757381527285,3.788644710774082]}"
1118_0,0.19125599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.53833494623433,4.785774676146751]}"
1119_0,0.20979163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.43053711213999,5.284339658833085]}"
1120_0,0.20141459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.19859668006218,5.329255423039061]}"
1121_0,1.4412374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94257682408812,4.713909453417189]}"
1122_0,0.24460982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.86784156673123,5.0058619207560335]}"
1123_0,0.5670507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.52486021697254,3.8650015099242414]}"
1124_0,0.2835483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.26597032637115,4.264751811357429]}"
1125_0,0.39779827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.44401184140179,5.5807837025925275]}"
1126_0,0.24388191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.57588909939238,5.5223932091247585]}"
1127_0,0.21497907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.74656900337509,4.826198863932129]}"
1128_0,0.55045414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.55630125191672,5.48196902133938]}"
1129_0,0.18414138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.14307622122175,4.893572510241094]}"
1130_0,3.8870635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.12673145733262,4.880097780979301]}"
1131_0,0.7614576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.51587706413135,4.040172990327548]}"
1132_0,0.34847715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.5787591340197,3.7616952522504965]}"
1133_0,0.281384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.10265203343637,5.198999706841731]}"
1134_0,3.814554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.08181569312664,4.826198863932129]}"
1135_0,0.30318102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.26597032637115,5.338238575880257]}"
1136_0,0.1705334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.1761387979592,3.8605099335036437]}"
1137_0,0.16408397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.76004373263689,5.5807837025925275]}"
1138_0,0.20330527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.0307868107068,4.511788514490297]}"
1139_0,0.2511453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.48443602918717,5.697564689528066]}"
1140_0,0.33062556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.84376214283498,4.529754820172688]}"
1141_0,0.1841634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.2194330203719,4.673485265631811]}"
1142_0,1.5030587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9650347061911,5.086710296326791]}"
1143_0,0.33998632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.81232110789078,5.486460597759978]}"
1144_0,0.21265075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.15205937406294,4.502805361649101]}"
1145_0,0.22208689,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.75106057979569,4.740858911940775]}"
1146_0,0.15572205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.29578981952206,5.78290464151942]}"
1147_0,0.19671926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.7151279684309,5.091201872747388]}"
1148_0,0.16890305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.67308223885226,5.693073113107467]}"
1149_0,0.19413719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.56690594655119,5.5807837025925275]}"
1150_0,0.25867146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.70165323916912,4.462381173863723]}"
1151_0,0.2289136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.58936382865417,4.830690440352727]}"
1152_0,0.19203047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.11163518627755,3.775169981512289]}"
1153_0,0.17475615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.31824770162505,4.615094772164042]}"
1154_0,0.42846036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.50240233486956,3.8515267806624487]}"
1155_0,0.28047684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.69716166274851,5.333746999459659]}"
1156_0,1.3114954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.32436081983892,4.835182016773325]}"
1157_0,0.18606217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.34232712552131,3.8560183570830464]}"
1158_0,0.21363993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.3558018547831,5.374171187245038]}"
1159_0,1.5811888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.55180967549613,4.170428706524879]}"
1160_0,0.25649747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.77801003831927,4.574670584378663]}"
1161_0,0.3346834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.84376214283498,4.803740981829141]}"
1162_0,0.19205663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.53833494623433,4.668993689211213]}"
1163_0,0.30578074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.10427357522963,4.381532798292966]}"
1164_0,11.580523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.04139150534127,4.817215711090935]}"
1165_0,0.20303518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.11612676269816,5.2933228116742805]}"
1166_0,4.55795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.81681268431139,5.630191043219101]}"
1167_0,0.4607122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.65062435674928,4.22432762357205]}"
1168_0,0.22306605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.73596430874062,4.345600186928185]}"
1169_0,0.33761156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.75393061442301,3.721271064465118]}"
1170_0,0.27506822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.7106363920103,4.439923291760735]}"
1171_0,0.2202001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.19859668006218,4.242293929254441]}"
1172_0,0.20307654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.26884036099848,4.740858911940775]}"
1173_0,1.6214874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.00545889397648,4.7947578289879464]}"
1174_0,0.24645144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.73147273232003,5.724514148051651]}"
1175_0,0.1969252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.08019415133337,3.707796335203325]}"
1176_0,0.27172056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.77638849652601,4.615094772164042]}"
1177_0,0.23465244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.17900883258652,3.712287911623923]}"
1178_0,0.25856304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.86784156673123,3.779661557932887]}"
1179_0,0.2774411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.85436683746943,5.154083942635755]}"
1180_0,0.2844277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.83028741357317,4.668993689211213]}"
1181_0,0.2174784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.0307868107068,4.475855903125516]}"
1182_0,0.75754523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.78250161473987,4.233310776413245]}"
1183_0,0.84495723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.13122303375322,4.960946156550058]}"
1184_0,0.7367455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.34232712552131,5.468494292077588]}"
1185_0,2.0777042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.5922338632815,3.869493086344839]}"
1186_0,0.40500137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.7330942741133,4.63755265426703]}"
1187_0,0.19636707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90215263630274,5.396629069348026]}"
1188_0,0.52164304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.56079282833733,3.9862740732803768]}"
1189_0,0.5535601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.0307868107068,4.848656746035117]}"
1190_0,0.20675114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.77351846189868,5.270864929571292]}"
1191_0,0.2885884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.83927056641437,4.453398021022528]}"
1192_0,0.20441422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.64613278032867,4.992387191494241]}"
1193_0,0.4513655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.76004373263689,4.098563483795317]}"
1194_0,0.5522942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.56241437013058,4.457889597443126]}"
1195_0,0.58055556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.61182171075716,4.489330632387309]}"
1196_0,0.20207492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94706840050871,4.053647719589341]}"
1197_0,4.6337013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.10876515165023,4.781283099726154]}"
1198_0,0.3379071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.58487225223358,4.866623051717508]}"
